step,E_neutral_Ha,E_charged_Ha,deltaE_raw_mHa,deltaE_cleaned_mHa
386,-199.4407548787653,-199.1165200815128,324.23479725250104,324.23479725250104
387,-199.3960348412331,-199.14737496718908,248.6598740440229,248.6598740440229
388,-199.41371845067684,-199.18318986659847,230.52858407837107,230.52858407837107
389,-199.304895819436,-199.2364696325453,68.42618689071855,68.42618689071855
390,-199.46612519324157,-199.21701333964768,249.1118535938881,249.1118535938881
391,-199.3695338222724,-199.14539354315207,224.14027912031997,224.14027912031997
392,-199.5375418704809,-199.10167828589925,435.86358458165364,435.86358458165364
393,-199.4581089235607,-199.1306615707477,327.4473528130102,327.4473528130102
394,-199.41783152141892,-199.2223009653296,195.53055608932368,195.53055608932368
395,-199.5078807507614,-199.17341892906097,334.4618217004154,334.4618217004154
396,-199.412895490374,-199.1446563226905,268.23916768350387,268.23916768350387
397,-199.41490992144685,-199.21643852037565,198.47140107120254,198.47140107120254
398,-199.4631311018717,-199.228448233213,234.682868658723,234.682868658723
399,-199.47616928092495,-199.2120520212777,264.11725964723587,264.11725964723587
400,-199.37356109018415,-199.23355764777492,140.00344240923823,140.00344240923823
401,-199.4386412755736,-199.26318928240585,175.45199316774074,175.45199316774074
402,-199.49007910766497,-199.21614963965555,273.9294680094133,273.9294680094133
403,-199.4541848344965,-199.14211414004996,312.07069444653257,312.07069444653257
404,-199.5032744546884,-199.26151437861247,241.7600760759342,241.7600760759342
405,-199.51461523873456,-199.27003811469396,244.57712404060317,244.57712404060317
406,-199.4700788142793,-199.3489041363154,121.17467796389292,121.17467796389292
407,-199.39466068687008,-199.2758122076595,118.84847921058395,118.84847921058395
408,-199.58900088507352,-199.20417314147363,384.82774359988525,384.82774359988525
409,-199.5518877328624,-199.24611190643037,305.7758264320398,305.7758264320398
410,-199.46125484442,-199.21020422300157,251.05062141844314,251.05062141844314
411,-199.43442619973365,-199.24742353723585,187.00266249780384,187.00266249780384
412,-199.48654067512703,-199.33186423327308,154.67644185395102,154.67644185395102
413,-199.47786936270035,-199.20989018454588,267.97917815446226,267.97917815446226
414,-199.4799528932382,-199.12007919175147,359.8737014867197,359.8737014867197
415,-199.6003384513231,-199.15797222427588,442.3662270472164,442.3662270472164
416,-199.54483431825105,-199.1996759586978,345.15835955323837,345.15835955323837
417,-199.53071223016795,-199.30492753519627,225.7846949716793,225.7846949716793
418,-199.4995881666749,-199.24894067074143,250.64749593346392,250.64749593346392
419,-199.53406182823252,-199.19752591974523,336.5359084872921,336.5359084872921
420,-199.52816449700796,-199.30589933816373,222.26515884423748,222.26515884423748
421,-199.5307643350808,-199.3266376253814,204.12670969938063,204.12670969938063
422,-199.5712718562412,-199.28426132100685,287.0105352343444,287.0105352343444
423,-199.4940595345999,-199.29067722251204,203.38231208785373,203.38231208785373
424,-199.5885557832648,-199.24792601416925,340.62976909555687,340.62976909555687
425,-199.4169045637432,-199.31320108320995,103.70348053325529,103.70348053325529
426,-199.4812011985925,-199.0883200825837,392.8811160087946,392.8811160087946
427,-199.6008668332325,-199.25874870495736,342.118128275132,342.118128275132
428,-199.5190321415571,-199.3551975413132,163.83460024388796,163.83460024388796
429,-199.5303595980502,-199.3434893252304,186.87027281981727,186.87027281981727
430,-199.48066901046812,-199.34763029024612,133.0387202220038,133.0387202220038
431,-199.5444053318483,-199.36545442657788,178.95090527042612,178.95090527042612
432,-199.5068106161994,-199.2917452297064,215.065386492995,215.065386492995
433,-199.2570837916828,-199.3447924417117,-87.70865002890105,-87.70865002890105
434,-199.43622147089235,-199.28888174256815,147.33972832419795,147.33972832419795
435,-199.59924951899796,-199.43915531428652,160.09420471144153,160.09420471144153
436,-199.57848433050057,-199.37139608340345,207.08824709711848,207.08824709711848
437,-199.53683906106716,-199.23562295640767,301.21610465948834,301.21610465948834
438,-199.68512594922248,-199.32728201438945,357.8439348330278,357.8439348330278
439,-199.63764900027363,-199.30760002097944,330.0489792941903,330.0489792941903
440,-199.56690215847635,-199.2415232665075,325.37889196885317,325.37889196885317
441,-199.56177155206376,-199.24396065626135,317.81089580240973,317.81089580240973
442,-199.60961469989235,-199.35058225389005,259.03244600229414,259.03244600229414
443,-199.58598963651477,-199.33498285179837,251.00678471639526,251.00678471639526
444,-199.6043316319957,-199.32154274669935,282.7888852963554,282.7888852963554
445,-199.65222915542057,-199.3901738614504,262.0552939701781,262.0552939701781
446,-199.5986163636783,-199.33853144265905,260.0849210192564,260.0849210192564
447,-199.63864878000504,-199.42797338447988,210.67539552515768,210.67539552515768
448,-199.55941689765973,-199.33784642567173,221.57047198800228,221.57047198800228
449,-199.4916895149497,-199.40084089523552,90.848619714194,90.848619714194
450,-199.6041771376141,-199.35795488418864,246.2222534254579,246.2222534254579
451,-199.57302139131997,-199.35785128546263,215.17010585733942,215.17010585733942
452,-199.6193162372591,-199.38083848336535,238.47775389376125,238.47775389376125
453,-199.6098965560879,-199.33276105654716,277.1354995407478,277.1354995407478
454,-199.65383127033425,-199.402165486723,251.66578361125858,251.66578361125858
455,-199.6500567322235,-199.3913286817177,258.7280505057947,258.7280505057947
456,-199.65496438328108,-199.3364402408781,318.52414240299254,318.52414240299254
457,-199.5783633706725,-199.37325903466373,205.104336008759,205.104336008759
458,-199.53352763185745,-199.4811003878384,52.42724401904297,52.42724401904297
459,-199.58268810698516,-199.46400170878792,118.6863981972408,118.6863981972408
460,-199.7260539047879,-199.4762165752544,249.83732953350568,249.83732953350568
461,-199.66121749290207,-199.4005206894625,260.696803439572,260.696803439572
462,-199.60547280679825,-199.39315404980616,212.31875699209013,212.31875699209013
463,-199.69483291094576,-199.37124812496097,323.58478598479223,323.58478598479223
464,-199.62386787969808,-199.4194747923832,204.39308731488381,204.39308731488381
465,-199.62450321323345,-199.4889921985815,135.51101465193938,135.51101465193938
466,-199.660200061255,-199.34844259234504,311.757468909974,311.757468909974
467,-199.53220870215355,-199.40555063050425,126.65807164930243,126.65807164930243
468,-199.6205362538759,-199.41413796445963,206.3982894162848,206.3982894162848
469,-199.6770120938927,-199.38726289542507,289.74919846763214,289.74919846763214
470,-199.68543479003023,-199.39897978606928,286.4550039609526,286.4550039609526
471,-199.61832527778495,-199.36271576601283,255.60951177212132,255.60951177212132
472,-199.65534426727527,-199.39677092324007,258.5733440351987,258.5733440351987
473,-199.56104012577117,-199.28475542541383,276.284700357337,276.284700357337
474,-199.5976519151349,-199.46414899623187,133.50291890301946,133.50291890301946
475,-199.65327215120695,-199.36240631708125,290.86583412569667,290.86583412569667
476,-199.60667196591504,-199.47961287436075,127.05909155428685,127.05909155428685
477,-199.69108359274588,-199.35595796588123,335.1256268646523,335.1256268646523
478,-199.63973515006583,-199.38292164745093,256.81350261490365,256.81350261490365
479,-199.67870272677789,-199.4417139403048,236.9887864730913,236.9887864730913
480,-199.7104929694503,-199.43837344093163,272.1195285186866,272.1195285186866
481,-199.5764714509104,-199.26363895857207,312.8324923383161,312.8324923383161
482,-199.5264431087011,-199.33964289350516,186.80021519594447,186.80021519594447
483,-199.67687464930552,-199.4784375576637,198.43709164180723,198.43709164180723
484,-199.71904926370524,-199.5337117504816,185.33751322365788,185.33751322365788
485,-199.74148816893103,-199.4701013251891,271.38684374193645,271.38684374193645
486,-199.70550200222124,-199.44540345156813,260.0985506531117,260.0985506531117
487,-199.72174915747524,-199.4472069972533,274.5421602219551,274.5421602219551
488,-199.6389118110881,-199.44495940688572,193.9524042023777,193.9524042023777
489,-199.6917147526541,-199.37253274039983,319.18201225425946,319.18201225425946
490,-199.72951083223,-199.49230640709072,237.2044251392822,237.2044251392822
491,-199.7269322399441,-199.45134111700256,275.59112294153465,275.59112294153465
492,-199.7363628521444,-199.45137309104103,284.98976110336116,284.98976110336116
493,-199.717124418982,-199.49907912489147,218.04529409052975,218.04529409052975
494,-199.701785499834,-199.4411806755731,260.60482426089493,260.60482426089493
495,-199.7053662075301,-199.49689350229283,208.4727052372557,208.4727052372557
496,-199.69257766637415,-199.4799096793353,212.6679870388557,212.6679870388557
497,-199.7701745131939,-199.4641079614298,306.06655176410413,306.06655176410413
498,-199.61222323977375,-199.500879054411,111.34418536275348,111.34418536275348
499,-199.7769304103703,-199.52172566494315,255.20474542716443,255.20474542716443
500,-199.8011713991947,-199.4940641475628,307.1072516318907,307.1072516318907
501,-199.8157655219168,-199.48063005082707,335.1354710897283,335.1354710897283
502,-199.73541888121264,-199.54380739109297,191.61149011966927,191.61149011966927
503,-199.7170184360096,-199.54340066983465,173.6177661749423,173.6177661749423
504,-199.72326975172865,-199.39550956030044,327.76019142821156,327.76019142821156
505,-199.78051882559333,-199.4770615832575,303.4572423358384,303.4572423358384
506,-199.68243987230957,-199.4674544245645,214.98544774507877,214.98544774507877
507,-199.7793900623027,-199.40740035150705,371.9897107956456,371.9897107956456
508,-199.70106065472137,-199.4505755829608,250.4850717605791,250.4850717605791
509,-199.7661670912184,-199.511782214354,254.38487686437838,254.38487686437838
510,-199.7546124330572,-199.4874511355335,267.16129752369966,267.16129752369966
511,-199.7193138089129,-199.6016752331894,117.63857572347547,117.63857572347547
512,-199.81513897811777,-199.5357877119106,279.3512662071862,279.3512662071862
513,-199.81697954578704,-199.49710356785053,319.8759779365048,319.8759779365048
514,-199.7931348346441,-199.50606092704888,287.07390759521445,287.07390759521445
515,-199.77831359378268,-199.51995899281928,258.35460096340057,258.35460096340057
516,-199.7916781191069,-199.44245716666356,349.2209524433463,349.2209524433463
517,-199.73653124296555,-199.49898506172175,237.54618124380045,237.54618124380045
518,-199.78652407572545,-199.5671461676091,219.37790811634272,219.37790811634272
519,-199.7535446229965,-199.5193872231302,234.15739986629092,234.15739986629092
520,-199.7133006873804,-199.4747189487419,238.58173863851562,238.58173863851562
521,-199.75425010697936,-199.5051554225365,249.0946844428663,249.0946844428663
522,-199.72826927796217,-199.52415248272555,204.1167952366152,204.1167952366152
523,-199.79620392289223,-199.50056136545405,295.64255743818535,295.64255743818535
524,-199.7497567071932,-199.4908629300154,258.8937771778035,258.8937771778035
525,-199.7845115443033,-199.54998426308003,234.52728122327926,234.52728122327926
526,-199.8163545055208,-199.43546182638715,380.89267913363756,380.89267913363756
527,-199.8660011913472,-199.45891456873483,407.0866226123826,407.0866226123826
528,-199.8079441942997,-199.52857571813348,279.3684761662121,279.3684761662121
529,-199.7905749155373,-199.5869202909816,203.65462455569627,203.65462455569627
530,-199.72308609427432,-199.51353211466977,209.55397960455002,209.55397960455002
531,-199.8115803226328,-199.5917585739368,219.82174869600613,219.82174869600613
532,-199.79508932598088,-199.47142805511533,323.66127086555707,323.66127086555707
533,-199.8076164637077,-199.54379916841447,263.8172952932223,263.8172952932223
534,-199.7861707524002,-199.5239230174708,262.2477349294172,262.2477349294172
535,-199.74361522856847,-199.48939494412932,254.22028443915679,254.22028443915679
536,-199.8904570644713,-199.4670033078788,423.45375659249385,423.45375659249385
537,-199.83112383199972,-199.60134965421605,229.7741777836677,229.7741777836677
538,-199.78934715860703,-199.50559594352848,283.75121507855283,283.75121507855283
539,-199.79596841764427,-199.497045904132,298.92251351228083,298.92251351228083
540,-199.79864456287143,-199.55623095925583,242.41360361560282,242.41360361560282
541,-199.856766194226,-199.58092129284043,275.84490138556816,275.84490138556816
542,-199.87727844067152,-199.5584657550287,318.8126856428255,318.8126856428255
543,-199.81612893626067,-199.57811767239437,238.0112638662979,238.0112638662979
544,-199.80618284461465,-199.5500320142834,256.15083033125075,256.15083033125075
545,-199.75296240714425,-199.48956498212567,263.39742501858154,263.39742501858154
546,-199.87872968451376,-199.51140142562448,367.32825888927323,367.32825888927323
547,-199.814114954288,-199.5977541681141,216.36078617387966,216.36078617387966
548,-199.88910012928525,-199.5762665376114,312.83359167386493,312.83359167386493
549,-199.87359111866888,-199.5884444749621,285.14664370678133,285.14664370678133
550,-199.85333563351347,-199.62336805845956,229.9675750539052,229.9675750539052
551,-199.8392534604347,-199.5121122664333,327.14119400139907,327.14119400139907
552,-199.82039684269003,-199.6971081123101,123.28873037992594,123.28873037992594
553,-199.8524620571108,-199.52416250769596,328.29954941485084,328.29954941485084
554,-199.82376586050225,-199.51810013944123,305.6657210610183,305.6657210610183
555,-199.821134714282,-199.50551622036036,315.6184939216473,315.6184939216473
556,-199.9122109720052,-199.71337993105448,198.83104095072213,198.83104095072213
557,-199.84507689709707,-199.57316830378403,271.90859331304296,271.90859331304296
558,-199.85541328886612,-199.56971654359108,285.6967452750325,285.6967452750325
559,-199.8883388339433,-199.57746508527396,310.87374866933715,310.87374866933715
560,-199.8344530429876,-199.5030595074557,331.39353553190176,331.39353553190176
561,-199.8481204862619,-199.5223570878254,325.76339843649293,325.76339843649293
562,-199.86589089794367,-199.448198038698,417.6928592456761,417.6928592456761
563,-199.8927508087652,-199.49103817326315,401.7126355020366,401.7126355020366
564,-199.87034093422332,-199.5736371711309,296.70376309240964,296.70376309240964
