step,E_HC_Ha,E_HS_Ha,E_HFe_Ha,E_HFe2_Ha
59640,-335.2914,-335.2206,-335.1904,-335.1829
59641,-335.2785,-335.2263,-335.1913,-335.2044
59642,-335.241,-335.2072,-335.2075,-335.1771
59643,-335.2421,-335.2233,-335.1723,-335.1991
59644,-335.2709,-335.1828,-335.1776,-335.1959
59645,-335.2778,-335.1931,-335.1679,-335.172
59646,-335.2649,-335.2158,-335.1816,-335.1642
59647,-335.2833,-335.2047,-335.2406,-335.1856
59648,-335.2794,-335.2208,-335.1922,-335.192
59649,-335.2687,-335.2097,-335.1736,-335.1906
59650,-335.2711,-335.1964,-335.1978,-335.1798
59651,-335.269,-335.2198,-335.1989,-335.1717
59652,-335.28,-335.2007,-335.1993,-335.2025
59653,-335.2467,-335.1983,-335.2004,-335.1611
59654,-335.2975,-335.2318,-335.2043,-335.1703
59655,-335.2658,-335.1975,-335.1801,-335.2332
59656,-335.2525,-335.2375,-335.1533,-335.2177
59657,-335.3123,-335.2121,-335.1828,-335.1791
59658,-335.2835,-335.2173,-335.1896,-335.1927
59659,-335.2821,-335.2355,-335.19,-335.2017
59660,-335.2479,-335.2116,-335.1865,-335.1806
59661,-335.2798,-335.2156,-335.1806,-335.1791
59662,-335.2471,-335.205,-335.179,-335.2219
59663,-335.2401,-335.214,-335.1723,-335.1851
59664,-335.2466,-335.21,-335.1745,-335.1762
59665,-335.2513,-335.225,-335.1707,-335.2165
59666,-335.2551,-335.2144,-335.1548,-335.1957
59667,-335.2487,-335.1855,-335.1756,-335.1815
59668,-335.268,-335.2303,-335.1637,-335.2061
59669,-335.281,-335.1926,-335.1696,-335.18
59670,-335.2854,-335.1931,-335.1795,-335.1974
59671,-335.2452,-335.2203,-335.1642,-335.1998
59672,-335.2754,-335.1902,-335.1887,-335.1745
59673,-335.2946,-335.1897,-335.1688,-335.1808
59674,-335.2701,-335.1564,-335.1641,-335.2209
59675,-335.2744,-335.2336,-335.1691,-335.184
59676,-335.2719,-335.1925,-335.1906,-335.1906
59677,-335.2916,-335.1925,-335.1692,-335.1806
59678,-335.2846,-335.2502,-335.1873,-335.166
59679,-335.2756,-335.2091,-335.2038,-335.2017
59680,-335.2667,-335.1828,-335.1797,-335.2208
59681,-335.2778,-335.2038,-335.195,-335.2074
59682,-335.2755,-335.1908,-335.1605,-335.2331
59683,-335.2644,-335.2037,-335.1552,-335.1862
59684,-335.2746,-335.2054,-335.1758,-335.2148
59685,-335.2641,-335.1934,-335.1786,-335.1785
59686,-335.2667,-335.2018,-335.1872,-335.1928
59687,-335.2708,-335.2073,-335.1736,-335.2155
59688,-335.2865,-335.1944,-335.1808,-335.1719
59689,-335.2643,-335.2368,-335.1917,-335.1729
59690,-335.2464,-335.231,-335.1655,-335.1897
59691,-335.2629,-335.2032,-335.1621,-335.1622
59692,-335.2415,-335.1928,-335.1788,-335.1594
59693,-335.2549,-335.2281,-335.1898,-335.1665
59694,-335.2417,-335.2235,-335.1806,-335.2104
59695,-335.2561,-335.2106,-335.1272,-335.1589
59696,-335.2816,-335.2424,-335.1819,-335.1929
59697,-335.2585,-335.2298,-335.2077,-335.2242
59698,-335.2481,-335.2,-335.1838,-335.2079
59699,-335.248,-335.2263,-335.1745,-335.1808
59700,-335.2709,-335.2487,-335.2074,-335.1988
59701,-335.2581,-335.2718,-335.1565,-335.169
59702,-335.2379,-335.2259,-335.1786,-335.1935
59703,-335.2651,-335.2173,-335.1666,-335.1982
59704,-335.2968,-335.2053,-335.1638,-335.2273
59705,-335.2545,-335.1882,-335.1887,-335.2086
59706,-335.2989,-335.1936,-335.1901,-335.1735
59707,-335.2809,-335.2101,-335.2021,-335.2033
59708,-335.2401,-335.2059,-335.1656,-335.1945
59709,-335.2518,-335.2313,-335.159,-335.1927
59710,-335.2731,-335.2171,-335.1942,-335.1836
59711,-335.2765,-335.2136,-335.1789,-335.1934
59712,-335.2755,-335.215,-335.1484,-335.201
59713,-335.2604,-335.1945,-335.1803,-335.1974
59714,-335.2956,-335.207,-335.1791,-335.1961
59715,-335.2785,-335.2237,-335.1752,-335.1933
59716,-335.2399,-335.2264,-335.1961,-335.1706
59717,-335.2697,-335.223,-335.1967,-335.1801
59718,-335.2878,-335.2,-335.1872,-335.1951
59719,-335.2877,-335.215,-335.166,-335.1956
59720,-335.2284,-335.1606,-335.2073,-335.1917
59721,-335.294,-335.2008,-335.1763,-335.1914
59722,-335.2487,-335.218,-335.1785,-335.1721
59723,-335.2537,-335.1887,-335.1709,-335.1826
59724,-335.2448,-335.2259,-335.1769,-335.1696
59725,-335.2359,-335.2227,-335.1699,-335.194
59726,-335.2914,-335.1879,-335.2064,-335.197
59727,-335.2913,-335.1737,-335.1883,-335.1924
59728,-335.2773,-335.2022,-335.1836,-335.1715
59729,-335.2444,-335.2092,-335.1992,-335.199
59730,-335.2465,-335.1982,-335.1514,-335.1537
59731,-335.2606,-335.1802,-335.1713,-335.1908
59732,-335.3001,-335.1953,-335.1782,-335.1957
59733,-335.2527,-335.2092,-335.1938,-335.1899
59734,-335.2717,-335.222,-335.1683,-335.1851
59735,-335.2657,-335.213,-335.199,-335.1946
59736,-335.2898,-335.1916,-335.1736,-335.2393
59737,-335.2787,-335.2263,-335.1741,-335.205
59738,-335.2288,-335.2135,-335.1762,-335.1861
59739,-335.2792,-335.2076,-335.2001,-335.1993
59740,-335.2625,-335.1898,-335.1942,-335.1745
59741,-335.2649,-335.1999,-335.1803,-335.1946
59742,-335.2677,-335.216,-335.1179,-335.1928
59743,-335.2565,-335.2155,-335.1577,-335.1769
59744,-335.2471,-335.2144,-335.1848,-335.1877
59745,-335.2505,-335.1935,-335.1863,-335.1642
59746,-335.2728,-335.2195,-335.1825,-335.1896
59747,-335.2804,-335.1898,-335.1513,-335.191
59748,-335.309,-335.2271,-335.1676,-335.2015
59749,-335.2396,-335.2141,-335.1912,-335.2144
59750,-335.2907,-335.2063,-335.2042,-335.2071
59751,-335.2576,-335.2462,-335.1961,-335.1903
59752,-335.2638,-335.2429,-335.1901,-335.1666
59753,-335.2807,-335.2069,-335.1541,-335.1757
59754,-335.2984,-335.2169,-335.1833,-335.1883
59755,-335.2501,-335.2532,-335.17,-335.1771
59756,-335.2692,-335.2496,-335.2025,-335.1849
59757,-335.2685,-335.2347,-335.1605,-335.1734
59758,-335.2972,-335.2161,-335.1661,-335.1693
59759,-335.2894,-335.2355,-335.1543,-335.1758
59760,-335.2713,-335.2256,-335.1772,-335.1931
59761,-335.2548,-335.1938,-335.1773,-335.2092
59762,-335.2506,-335.1969,-335.2082,-335.1734
59763,-335.2667,-335.1944,-335.1877,-335.1142
59764,-335.2846,-335.2141,-335.179,-335.1711
59765,-335.2691,-335.2136,-335.1766,-335.2114
59766,-335.2496,-335.213,-335.1623,-335.2278
59767,-335.239,-335.2254,-335.1608,-335.1982
59768,-335.2519,-335.1986,-335.1881,-335.1948
59769,-335.255,-335.2063,-335.159,-335.2053
59770,-335.2758,-335.2133,-335.1695,-335.1738
59771,-335.2701,-335.2133,-335.1847,-335.1846
59772,-335.3134,-335.1929,-335.2203,-335.1768
59773,-335.2568,-335.1891,-335.1675,-335.1847
59774,-335.244,-335.2397,-335.1924,-335.1951
59775,-335.1786,-335.1862,-335.1407,-335.2125
59776,-335.2835,-335.2389,-335.2201,-335.1913
59777,-335.2621,-335.2133,-335.1634,-335.2162
59778,-335.2681,-335.2145,-335.1845,-335.2018
59779,-335.269,-335.2328,-335.214,-335.1814
59780,-335.2829,-335.205,-335.1549,-335.1716
59781,-335.2656,-335.2298,-335.165,-335.1946
59782,-335.2766,-335.2367,-335.1919,-335.2059
59783,-335.2784,-335.2605,-335.1829,-335.1879
59784,-335.2874,-335.2444,-335.1844,-335.1898
59785,-335.249,-335.2129,-335.177,-335.1689
59786,-335.2738,-335.1889,-335.183,-335.1741
59787,-335.2924,-335.2158,-335.1648,-335.1774
59788,-335.2142,-335.1938,-335.1691,-335.1924
59789,-335.2541,-335.2261,-335.1987,-335.1877
59790,-335.2747,-335.211,-335.1483,-335.1771
59791,-335.2766,-335.1943,-335.173,-335.1958
59792,-335.2779,-335.204,-335.1838,-335.1947
59793,-335.2445,-335.213,-335.1544,-335.2056
59794,-335.2768,-335.2188,-335.1801,-335.1968
59795,-335.2693,-335.2122,-335.1569,-335.1834
59796,-335.2866,-335.2465,-335.1666,-335.1714
59797,-335.2921,-335.1845,-335.1846,-335.2047
59798,-335.2879,-335.2017,-335.1718,-335.2052
59799,-335.2571,-335.2068,-335.1721,-335.1888
59800,-335.2888,-335.1937,-335.2166,-335.1831
59801,-335.273,-335.2139,-335.1573,-335.186
59802,-335.2691,-335.2458,-335.0872,-335.1953
59803,-335.2891,-335.2381,-335.1737,-335.1829
59804,-335.2968,-335.1831,-335.1907,-335.1605
59805,-335.262,-335.2106,-335.1637,-335.2099
59806,-335.2624,-335.1792,-335.1701,-335.1987
59807,-335.2604,-335.2411,-335.1582,-335.2058
59808,-335.2769,-335.2191,-335.1671,-335.2025
59809,-335.2885,-335.2314,-335.1774,-335.1758
59810,-335.2336,-335.2106,-335.1585,-335.2101
59811,-335.2848,-335.2225,-335.1844,-335.166
59812,-335.2785,-335.242,-335.1845,-335.2093
59813,-335.2825,-335.1823,-335.1815,-335.2222
59814,-335.2917,-335.2135,-335.1696,-335.1913
59815,-335.2366,-335.2279,-335.2042,-335.1699
59816,-335.2667,-335.2163,-335.2356,-335.1927
59817,-335.2846,-335.2083,-335.2058,-335.1977
59818,-335.2626,-335.1991,-335.22,-335.1813
59819,-335.2607,-335.2173,-335.1797,-335.1732
59820,-335.2799,-335.2194,-335.1733,-335.2006
59821,-335.2883,-335.239,-335.1632,-335.188
59822,-335.2871,-335.2344,-335.1937,-335.1614
59823,-335.2459,-335.2278,-335.1585,-335.1848
59824,-335.2711,-335.1813,-335.1677,-335.1721
59825,-335.3068,-335.2026,-335.1578,-335.2184
59826,-335.2315,-335.2329,-335.1751,-335.1888
59827,-335.2678,-335.2267,-335.1781,-335.1909
59828,-335.2896,-335.2127,-334.9904,-335.1968
59829,-335.2783,-335.2186,-335.1685,-335.1955
59830,-335.2454,-335.2199,-335.1729,-335.2173
59831,-335.2743,-335.2374,-335.2092,-335.2036
59832,-335.2675,-335.2039,-335.1788,-335.1718
59833,-335.2953,-335.2109,-335.2013,-335.1835
59834,-335.2589,-335.2358,-335.1854,-335.2191
59835,-335.2737,-335.1832,-335.1493,-335.2005
59836,-335.277,-335.2031,-335.2307,-335.1772
59837,-335.2291,-335.1905,-335.1927,-335.1605
59838,-335.2421,-335.208,-335.1836,-335.1636
59839,-335.2686,-335.1995,-335.1649,-335.1595
59840,-335.2651,-335.2133,-335.1738,-335.2026
59841,-335.2313,-335.1961,-335.1614,-335.191
59842,-335.255,-335.2068,-335.2166,-335.1797
59843,-335.2583,-335.2291,-335.1909,-335.197
59844,-335.2871,-335.2195,-335.2022,-335.2146
59845,-335.3211,-335.2358,-335.1903,-335.1854
59846,-335.3157,-335.2267,-335.1807,-335.184
59847,-335.2911,-335.2254,-335.1926,-335.2078
59848,-335.2722,-335.1995,-335.163,-335.1622
59849,-335.2906,-335.1982,-335.1823,-335.2051
59850,-335.2946,-335.188,-335.1563,-335.1537
59851,-335.2603,-335.2112,-335.1727,-335.1844
59852,-335.2542,-335.2173,-335.1712,-335.1842
59853,-335.2596,-335.2173,-335.1777,-335.1665
59854,-335.2685,-335.233,-335.1804,-335.197
59855,-335.2721,-335.2286,-335.162,-335.1802
59856,-335.2751,-335.2299,-335.1711,-335.2223
59857,-335.2341,-335.1868,-335.1523,-335.1919
59858,-335.2726,-335.219,-335.1895,-335.1806
59859,-335.2851,-335.2294,-335.1649,-335.1889
59860,-335.2745,-335.2131,-335.18,-335.1764
59861,-335.2748,-335.192,-335.2028,-335.096
59862,-335.2922,-335.2285,-335.1833,-335.2073
59863,-335.262,-335.1852,-335.1746,-335.1976
59864,-335.2934,-335.2445,-335.1903,-335.2071
59865,-335.2776,-335.224,-335.1841,-335.2152
59866,-335.2774,-335.211,-335.1614,-335.1576
59867,-335.2757,-335.1958,-335.1535,-335.1915
59868,-335.2718,-335.1984,-335.1958,-335.183
59869,-335.2328,-335.1928,-335.1618,-335.1851
59870,-335.2486,-335.2224,-335.1945,-335.1833
59871,-335.2647,-335.1955,-335.1729,-335.1705
59872,-335.2838,-335.1989,-335.1458,-335.1812
59873,-335.2764,-335.2024,-335.1573,-335.1932
59874,-335.2772,-335.2172,-335.1837,-335.1933
59875,-335.2885,-335.2057,-335.1684,-335.202
59876,-335.3079,-335.223,-335.1862,-335.2089
59877,-335.2676,-335.1891,-335.1695,-335.2049
59878,-335.3509,-335.2261,-335.181,-335.1915
59879,-335.3122,-335.2117,-335.1674,-335.198
59880,-335.2578,-335.2042,-335.1558,-335.1976
59881,-335.2413,-335.2309,-335.2116,-335.1786
59882,-335.2432,-335.2014,-335.1754,-335.173
59883,-335.2355,-335.2166,-335.2097,-335.1898
59884,-335.2634,-335.1749,-335.1913,-335.1963
59885,-335.2529,-335.1936,-335.1848,-335.1919
59886,-335.2468,-335.1869,-335.2069,-335.2017
59887,-335.2606,-335.1977,-335.172,-335.1828
59888,-335.2815,-335.2013,-335.1841,-335.1867
59889,-335.2733,-335.249,-335.1952,-335.1983
59890,-335.2427,-335.1907,-335.1657,-335.1587
59891,-335.2497,-335.2018,-335.2115,-335.1615
59892,-335.2657,-335.1818,-335.1886,-335.196
59893,-335.2565,-335.2191,-335.1683,-335.1774
59894,-335.2271,-335.1723,-335.1653,-335.1977
59895,-335.2376,-335.2354,-335.1613,-335.2071
59896,-335.2478,-335.1838,-335.1758,-335.1918
59897,-335.2691,-335.1937,-335.1617,-335.1707
59898,-335.2727,-335.1642,-335.1651,-335.1942
59899,-335.2592,-335.2171,-335.205,-335.1964
59900,-335.2712,-335.2734,-335.2025,-335.2043
59901,-335.2378,-335.1918,-335.1763,-335.2151
59902,-335.2584,-335.2115,-335.2201,-335.2042
59903,-335.2633,-335.1991,-335.1994,-335.1796
59904,-335.2717,-335.1993,-335.1793,-335.1873
59905,-335.3143,-335.1871,-335.2167,-335.1907
59906,-335.2344,-335.204,-335.1726,-335.2014
59907,-335.2632,-335.199,-335.1881,-335.1844
59908,-335.2717,-335.1874,-335.1794,-335.1519
59909,-335.2658,-335.2224,-335.2032,-335.1775
59910,-335.2437,-335.2183,-335.1712,-335.2167
59911,-335.29,-335.2092,-335.0466,-335.1778
59912,-335.2687,-335.2025,-335.1899,-335.2148
59913,-335.3022,-335.1845,-335.1823,-335.1937
59914,-335.2681,-335.2045,-335.1552,-335.1555
59915,-335.2696,-335.2459,-335.1714,-335.2156
59916,-335.236,-335.1821,-335.1769,-335.2238
59917,-335.2495,-335.2039,-335.1934,-335.0934
59918,-335.2485,-335.2164,-335.1815,-335.1922
59919,-335.2558,-335.2287,-335.1607,-335.1765
59920,-335.2488,-335.2078,-335.1493,-335.1819
59921,-335.2412,-335.2322,-335.202,-335.1925
59922,-335.2669,-335.2001,-335.1399,-335.1812
59923,-335.2809,-335.2205,-335.1729,-335.1883
59924,-335.2666,-335.2067,-335.2091,-335.1669
59925,-335.2599,-335.2209,-335.1772,-335.1942
59926,-335.2366,-335.2445,-335.2147,-335.1927
59927,-335.2706,-335.2359,-335.1885,-335.2045
59928,-335.2755,-335.2131,-335.1512,-335.2299
59929,-335.2698,-335.2169,-335.178,-335.1774
59930,-335.2797,-335.2147,-335.1731,-335.1855
59931,-335.2724,-335.1738,-335.1642,-335.1688
59932,-335.2539,-335.1996,-335.1941,-335.1863
59933,-335.2452,-335.2552,-335.1622,-335.2032
59934,-335.2751,-335.1949,-335.1562,-335.2196
59935,-335.2585,-335.22,-335.1687,-335.1965
59936,-335.2933,-335.2503,-335.2143,-335.183
59937,-335.3046,-335.2545,-335.1889,-335.196
59938,-335.2175,-335.2218,-335.169,-335.1784
59939,-335.2874,-335.1995,-335.1485,-335.1911
59940,-335.2637,-335.1942,-335.165,-335.2164
59941,-335.2584,-335.2161,-335.1889,-335.175
59942,-335.2857,-335.2093,-335.1935,-335.2061
59943,-335.2841,-335.21,-335.1335,-335.2021
59944,-335.2481,-335.215,-335.1592,-335.1899
59945,-335.2831,-335.2353,-335.1876,-335.1767
59946,-335.2614,-335.219,-335.1794,-335.2013
59947,-335.2708,-335.1947,-335.1912,-335.1593
59948,-335.2702,-335.2574,-335.1767,-335.1587
59949,-335.2605,-335.2072,-335.1972,-335.1695
59950,-335.2647,-335.1839,-335.1892,-335.1793
59951,-335.2493,-335.229,-335.1721,-335.2072
59952,-335.2899,-335.2163,-335.192,-335.2027
59953,-335.2529,-335.2229,-335.1538,-335.1818
59954,-335.264,-335.1966,-335.1699,-335.1626
59955,-335.2576,-335.2145,-335.1867,-335.2071
59956,-335.2856,-335.2064,-335.1736,-335.17
59957,-335.2463,-335.1728,-335.1801,-335.1705
59958,-335.2474,-335.2267,-335.1888,-335.2042
59959,-335.2645,-335.2204,-335.1803,-335.2075
59960,-335.2755,-335.2046,-335.1783,-335.1752
59961,-335.3114,-335.218,-335.1896,-335.2164
59962,-335.2824,-335.2247,-335.1623,-335.174
59963,-335.2489,-335.2216,-335.1661,-335.1592
59964,-335.2756,-335.194,-335.1685,-335.1818
59965,-335.2788,-335.2575,-335.1584,-335.1804
59966,-335.2718,-335.2221,-335.1851,-335.2138
59967,-335.3543,-335.2223,-335.2042,-335.1603
59968,-335.2802,-335.2145,-335.1958,-335.1839
59969,-335.2923,-335.2226,-335.1911,-335.1847
59970,-335.2618,-335.2152,-335.1535,-335.2012
59971,-335.2754,-335.227,-335.1707,-335.1768
59972,-335.2764,-335.238,-335.1644,-335.1891
59973,-335.2801,-335.2064,-335.1917,-335.1785
59974,-335.2362,-335.193,-335.1734,-335.1901
59975,-335.2888,-335.2257,-335.175,-335.1925
59976,-335.2567,-335.195,-335.1425,-335.175
59977,-335.2683,-335.2001,-335.1678,-335.2097
59978,-335.2989,-335.198,-335.2141,-335.2189
59979,-335.2647,-335.2244,-335.1723,-335.1944
59980,-335.2668,-335.2018,-335.1843,-335.2079
59981,-335.2531,-335.1834,-335.1908,-335.2102
59982,-335.2729,-335.2195,-335.1768,-335.1912
59983,-335.2292,-335.2379,-335.1606,-335.2046
59984,-335.2724,-335.2097,-335.169,-335.1785
59985,-335.2592,-335.2125,-335.1983,-335.2036
59986,-335.2672,-335.2265,-335.1874,-335.1748
59987,-335.257,-335.2249,-335.1958,-335.1951
59988,-335.2675,-335.214,-335.1649,-335.2056
59989,-335.2857,-335.2275,-335.2067,-335.1899
59990,-335.2933,-335.2322,-335.1739,-335.1925
59991,-335.2549,-335.2079,-335.174,-335.1691
59992,-335.289,-335.2135,-335.1833,-335.1984
59993,-335.2543,-335.2076,-335.189,-335.1575
59994,-335.2743,-335.2087,-335.1902,-335.1965
59995,-335.3036,-335.2247,-335.1935,-335.2018
59996,-335.2558,-335.2449,-335.1828,-335.1536
59997,-335.2684,-335.2156,-335.1975,-335.1984
59998,-335.2559,-335.2052,-335.1749,-335.1908
59999,-335.2691,-335.2105,-335.1707,-335.2141
60000,-335.2746,-335.2306,-335.161,-335.1671
60001,-335.2634,-335.222,-335.1957,-335.1534
60002,-335.2784,-335.2508,-335.1551,-335.1754
60003,-335.2697,-335.1982,-335.175,-335.1854
60004,-335.2585,-335.1917,-335.1931,-335.2032
60005,-335.2669,-335.2042,-335.1293,-335.1669
60006,-335.2498,-335.199,-335.1606,-335.199
60007,-335.2949,-335.2198,-335.2165,-335.1657
60008,-335.2722,-335.2113,-335.1617,-335.1808
60009,-335.2813,-335.1938,-335.2309,-335.2094
60010,-335.2647,-335.2108,-335.2077,-335.2158
60011,-335.2876,-335.1928,-335.1881,-335.206
60012,-335.2572,-335.2065,-335.1572,-335.1871
60013,-335.2998,-335.2334,-335.1998,-335.2252
60014,-335.2393,-335.2094,-335.2076,-335.1797
60015,-335.2575,-335.2103,-335.169,-335.1975
60016,-335.2357,-335.2069,-335.1743,-335.1782
60017,-335.2527,-335.2318,-335.2065,-335.1902
60018,-335.2773,-335.2194,-335.1836,-335.1788
60019,-335.2792,-335.2237,-335.11,-335.2069
60020,-335.2845,-335.2151,-335.1848,-335.2091
60021,-335.275,-335.2139,-335.1671,-335.1682
60022,-335.2819,-335.2155,-335.1829,-335.1586
60023,-335.2781,-335.2313,-335.1823,-335.1788
60024,-335.1394,-335.2032,-335.1683,-335.1981
60025,-335.2529,-335.2016,-335.1919,-335.2128
60026,-335.2971,-335.2008,-335.1585,-335.1815
60027,-335.296,-335.1805,-335.2036,-335.1887
60028,-335.2927,-335.23,-335.1666,-335.1884
60029,-335.2826,-335.2058,-335.1858,-335.1732
60030,-335.2674,-335.2025,-335.1607,-335.2137
60031,-335.2716,-335.1917,-335.1972,-335.1978
60032,-335.2841,-335.226,-335.1859,-335.1696
60033,-335.2712,-335.2047,-335.2052,-335.1937
60034,-335.2512,-335.2247,-335.1517,-335.1883
60035,-335.308,-335.211,-335.1588,-335.1851
60036,-335.2671,-335.2183,-335.1952,-335.2003
60037,-335.2838,-335.2149,-335.179,-335.1858
60038,-335.2804,-335.2346,-335.1718,-335.1732
60039,-335.2795,-335.2197,-335.1939,-335.1905
60040,-335.2658,-335.2237,-335.1859,-335.1808
60041,-335.2693,-335.2086,-335.1738,-335.2059
60042,-335.2831,-335.192,-335.1845,-335.1943
60043,-335.251,-335.2242,-335.2014,-335.192
60044,-335.2948,-335.2149,-335.1679,-335.1685
60045,-335.2744,-335.2105,-335.19,-335.16
60046,-335.2558,-335.2026,-335.1951,-335.1914
60047,-335.2675,-335.2097,-335.1769,-335.1909
60048,-335.2663,-335.1832,-335.1451,-335.1614
60049,-335.2779,-335.2185,-335.1544,-335.173
60050,-335.2523,-335.2467,-335.1368,-335.1801
60051,-335.2702,-335.1942,-335.188,-335.2014
60052,-335.2546,-335.2225,-335.1943,-335.197
60053,-335.2776,-335.2335,-335.1689,-335.2341
60054,-335.246,-335.2527,-335.193,-335.158
60055,-335.2577,-335.2183,-335.1673,-335.1674
60056,-335.2637,-335.1939,-335.1726,-335.1743
60057,-335.2928,-335.2113,-335.1858,-335.1845
60058,-335.2549,-335.2126,-335.1892,-335.2093
60059,-335.2519,-335.2007,-335.1954,-335.1893
60060,-335.2793,-335.2305,-335.1737,-335.2079
60061,-335.2938,-335.2177,-335.1772,-335.1852
60062,-335.2776,-335.2225,-335.1574,-335.1815
60063,-335.254,-335.2087,-335.1997,-335.2162
60064,-335.2833,-335.2152,-335.2171,-335.1874
60065,-335.2745,-335.1896,-335.1722,-335.1696
60066,-335.2622,-335.1911,-335.181,-335.1865
60067,-335.2647,-335.208,-335.1749,-335.1903
60068,-335.26,-335.2076,-335.214,-335.1788
60069,-335.2735,-335.225,-335.2097,-335.1934
60070,-335.2726,-335.191,-335.1854,-335.1924
60071,-335.2676,-335.2097,-335.1982,-335.2197
60072,-335.2549,-335.2451,-335.1979,-335.18
60073,-335.2986,-335.2044,-335.1414,-335.1998
60074,-335.2545,-335.2161,-335.1838,-335.2159
60075,-335.2491,-335.2065,-335.2054,-335.2222
60076,-335.2698,-335.2286,-335.1152,-335.1852
60077,-335.2604,-335.223,-335.157,-335.2033
60078,-335.2755,-335.2242,-335.1705,-335.197
60079,-335.2289,-335.193,-335.1813,-335.1754
60080,-335.3089,-335.2336,-335.1813,-335.1877
60081,-335.2464,-335.2187,-335.1825,-335.1801
60082,-335.272,-335.2192,-335.1707,-335.1963
60083,-335.2832,-335.2187,-335.1898,-335.1922
60084,-335.2542,-335.2286,-335.1908,-335.1923
60085,-335.2404,-335.1927,-335.1929,-335.1707
60086,-335.2766,-335.2131,-335.1892,-335.1786
60087,-335.3029,-335.1994,-335.1743,-335.1591
60088,-335.2652,-335.2282,-335.1732,-335.1815
60089,-335.2572,-335.1907,-335.1818,-335.2051
60090,-335.2736,-335.2001,-335.2108,-335.177
60091,-335.2631,-335.2081,-335.1803,-335.1971
60092,-335.27,-335.2225,-335.1839,-335.1996
60093,-335.2914,-335.2149,-335.1636,-335.1785
60094,-335.2624,-335.2131,-335.168,-335.1767
60095,-335.2479,-335.2272,-335.1688,-335.1825
60096,-335.2385,-335.1931,-335.1697,-335.1895
60097,-335.2448,-335.2195,-335.1978,-335.2026
60098,-335.2609,-335.2061,-335.1398,-335.1946
60099,-335.247,-335.2095,-335.1486,-335.2181
60100,-335.2611,-335.2018,-335.2007,-335.1927
60101,-335.2643,-335.212,-335.17,-335.1848
60102,-335.2826,-335.2346,-335.1404,-335.2253
60103,-335.2653,-335.2192,-335.1519,-335.1855
