jastrow,n_carbon,angle,cutoff,steps,E,E_std,t
no,2,90,5.0,9800,-78.4641281518846,0.24181756612501645,0.5278691649436951
no,2,90,5.0,10000,-78.46399505052948,0.23791923883714175,0.5269100330770016
no,2,90,5.0,10200,-78.46416891557935,0.22120764929997294,0.5269827987067401
no,2,90,5.0,10400,-78.46470254269708,0.25399363982050044,0.5270318672992289
no,2,90,5.0,10600,-78.46473046731968,0.28630551225260686,0.5269749788567424
no,2,90,5.0,10800,-78.46456718009688,0.26241558554925415,0.5268826228566468
no,2,90,5.0,11000,-78.46435857172308,0.28113914398770584,0.5278391325846314
no,2,90,5.0,11200,-78.46436498066785,0.25573266023083735,0.5270940521731973
no,2,90,5.0,11400,-78.46434631475499,0.2605502385842173,0.5274220500141382
no,2,90,5.0,11600,-78.46418191299097,0.2810776915989424,0.5273935738950968
no,2,90,5.0,11800,-78.46418463027209,0.22198568833501717,0.5270883198827505
no,2,90,5.0,12000,-78.46467587965196,0.2320219592044228,0.5271149757318199
no,2,90,5.0,12200,-78.46479667048945,0.24613406705228905,0.5271502467803657
no,2,90,5.0,12400,-78.46512694907264,0.24500139763480738,0.5286454181186855
no,2,90,5.0,12600,-78.46494267623295,0.22859930992126465,0.5269082062877715
no,2,90,5.0,12800,-78.46494683729664,0.23054083319086777,0.5270349872298539
no,2,90,5.0,13000,-78.46494896828678,0.23912892921974785,0.5270647732540965
no,2,90,5.0,13200,-78.46499831914657,0.2698266200329128,0.527422484010458
no,2,90,5.0,13400,-78.46495010175578,0.21156620116610275,0.5269739599898458
no,2,90,5.0,13600,-78.46484939929319,0.21586804954629196,0.5273412740789354
no,2,90,5.0,13800,-78.46488141124821,0.24129668662422582,0.5280369441024959
no,2,90,5.0,14000,-78.46475697891147,0.2589676952675769,0.5273059168830514
no,2,90,5.0,14200,-78.4649364783635,0.23780030953256706,0.526637798640877
no,2,90,5.0,14400,-78.46509730896705,0.2317720675154736,0.5282705957069993
no,2,90,5.0,14600,-78.46516553430907,0.2554490095690677,0.5273627419956028
no,2,90,5.0,14800,-78.4653870677621,0.2349831124669627,0.5272240098565817
no,2,90,5.0,15000,-78.46557465429741,0.2155705949193553,0.5275637460872531
no,2,90,5.0,15200,-78.46561440439606,0.24312945572953476,0.5270799431018531
no,2,90,5.0,15400,-78.46548873830909,0.23537491418813405,0.5274662389419973
no,2,90,5.0,15600,-78.46572795899188,0.22950933952080577,0.5272400062531233
no,2,90,5.0,15800,-78.46565752145244,0.1999654942437222,0.5283266119658947
no,2,90,5.0,16000,-78.46564930028205,0.22169339029412521,0.527397075202316
no,2,90,5.0,16200,-78.46559211439978,0.24511328731712542,0.527165471110493
no,2,90,5.0,16400,-78.46543031077682,0.2095740092428107,0.526805997826159
no,2,90,5.0,16600,-78.46531672113923,0.2078513299164019,0.5271464684046805
no,2,90,5.0,16800,-78.46538200749939,0.20247323732627065,0.5271332622505724
no,2,90,5.0,17000,-78.4650916273325,0.21438577928041158,0.5275731207802892
no,2,90,5.0,17200,-78.46520688453207,0.21804428492721759,0.5275206137448549
no,2,90,5.0,17400,-78.46527333990032,0.2576506624096318,0.5269559281878173
no,2,90,5.0,17600,-78.46519885477048,0.21073261609202937,0.5273559028282762
no,2,90,5.0,17800,-78.46519258775011,0.21998263111239985,0.5271099521778524
no,2,90,5.0,18000,-78.46513116050846,0.21770613209197395,0.5273958411999047
no,2,90,5.0,18200,-78.46517767053686,0.20525269602474414,0.5275566941127181
no,2,90,5.0,18400,-78.46533737217436,0.2093159595602437,0.5273301801644266
no,2,90,5.0,18600,-78.46533918488184,0.2542357546718497,0.5270590810105205
no,2,90,5.0,18800,-78.46538566986577,0.22985967758454776,0.5276514803990722
no,2,90,5.0,19000,-78.4655358296264,0.20620696403478322,0.5273457253351808
no,2,90,5.0,19200,-78.4654961854235,0.20647550099774412,0.5276315999217331
no,2,90,5.0,19400,-78.46543014083841,0.2421719525989733,0.5273560239002109
no,2,90,5.0,19600,-78.46552168479475,0.27466487492385666,0.5275150062516332
no,2,90,5.0,19800,-78.46548931950774,0.20929404701057233,0.52804916491732
no,4,0,3.0,0,-151.2418472290039,8.21967339515686,0.7099264480639249
no,4,0,3.0,200,-153.75493649934467,3.02873925158852,0.70291897514835
no,4,0,3.0,400,-154.30105847861924,1.6212000344928943,0.6989124482497573
no,4,0,3.0,600,-154.5198592039364,1.3743474138410467,0.7023730291984975
no,4,0,3.0,800,-154.57842007242468,1.4057800424726385,0.7014553169719875
no,4,0,3.0,1000,-154.6277003696407,1.0865228301600407,0.6962743126787245
no,4,0,3.0,1200,-154.63337647186236,0.9360004977176064,0.7000578460283577
no,4,0,3.0,1400,-154.64958548183446,0.9141343424194738,0.7053803158923984
no,4,0,3.0,1600,-154.6520079425217,0.868429118081143,0.6954141617752612
no,4,0,3.0,1800,-154.6569897783122,0.853756700691424,0.6910350490361452
no,4,0,3.0,2000,-154.65822228967184,0.8670080586483604,0.6962037179619074
no,4,0,3.0,2200,-154.6684980576102,0.8573274047751176,0.6978018460795283
no,4,0,3.0,2400,-154.66839636485062,0.7545977893628573,0.6953980517573655
no,4,0,3.0,2600,-154.67019539979563,0.7168149352073669,0.694712236057967
no,4,0,3.0,2800,-154.67496478266588,0.7445179004418222,0.691933945287019
no,4,0,3.0,3000,-154.675057996085,0.706721399959765,0.6997887790203094
no,4,0,3.0,3200,-154.67533026890206,0.6880490058346799,0.6962014590390027
no,4,0,3.0,3400,-154.6697266710285,0.7100211381912231,0.6918634781613946
no,4,0,3.0,3600,-154.67169055791138,0.7013860219403317,0.6965668117627501
no,4,0,3.0,3800,-154.67569797494596,0.7028337999394065,0.6953069996088743
no,4,0,3.0,4000,-154.6749090506178,0.8036916789255644,0.698823475278914
no,4,0,3.0,4200,-154.67116852481132,0.665914745707261,0.6960423970595002
no,4,0,3.0,4400,-154.67259524166482,0.6694998050990858,0.6933763744309545
no,4,0,3.0,4600,-154.67650093410325,0.7353805680023996,0.6960462350398302
no,4,0,3.0,4800,-154.67854940421552,0.6308661009136,0.6991362199187279
no,4,0,3.0,5000,-154.68026610992402,0.7175892779701635,0.6937721869908273
no,4,0,3.0,5200,-154.67993516515733,0.659417023784236,0.6905600461177528
no,4,0,3.0,5400,-154.67975819472957,0.6347286858056721,0.7004127288237214
no,4,0,3.0,5600,-154.6781822473605,0.6350464538524025,0.6922762538306415
no,4,0,3.0,5800,-154.67880963220514,0.7130023774347807,0.6959726819768548
no,4,0,3.0,6000,-154.67721089245705,1.029274560903248,0.6970803369767964
no,4,0,3.0,6200,-154.67875117608114,0.6956143379211426,0.6982906106859446
no,4,0,3.0,6400,-154.67724489442463,0.6272999738392077,0.6916054990142584
no,4,0,3.0,6600,-154.67627475194737,0.7878704353382713,0.7007855242118239
no,4,0,3.0,6800,-154.67529382597112,0.6355686658307126,0.6975152343511581
no,4,0,3.0,7000,-154.6754093076751,0.6410439202660009,0.6928921728394926
no,4,0,3.0,7200,-154.67728845608272,0.656982283843191,0.6996850301511586
no,4,0,3.0,7400,-154.67708741368833,0.7733351180427953,0.6934108012355864
no,4,0,3.0,7600,-154.6794267262903,0.6836418164403815,0.6969207781367004
no,4,0,3.0,7800,-154.67941441939277,0.7016044855117798,0.6924294368363917
no,4,0,3.0,8000,-154.67950511970568,0.6154646810732389,0.6951010869815946
no,4,0,3.0,8200,-154.68001605562236,0.5899366265849063,0.6952367182821035
no,4,0,3.0,8400,-154.67894065930864,0.63739822412792,0.6886381292715669
no,4,0,3.0,8600,-154.67774937775644,0.6048224913446527,0.6969456970691681
no,4,0,3.0,8800,-154.6778214164096,0.627902206621672,0.6962592587806284
no,4,0,3.0,9000,-154.67845468710243,0.6116537326260617,0.6955306250602007
no,4,0,3.0,9200,-154.67723182384066,0.5996983804200825,0.6981324008665979
no,4,0,3.0,9400,-154.6800119879312,0.5848071261456138,0.701226182281971
no,4,0,3.0,9600,-154.67956693652536,0.6258591476239657,0.7024140199646354
no,4,0,3.0,9800,-154.6805752832572,0.6286836862564087,0.6971149467863142
no,4,0,3.0,10000,-154.68097255549583,0.9005198886519984,0.6916497186757624
no,4,0,3.0,10200,-154.68167090912308,0.6159528776219017,0.6975584840402007
no,4,0,3.0,10400,-154.68202659985695,0.6123009418186388,0.6995394811965525
no,4,0,3.0,10600,-154.68164497993462,0.6020607916932357,0.6977877439931035
no,4,0,3.0,10800,-154.68182541174815,0.6108887289699755,0.69547602487728
no,4,0,3.0,11000,-154.68162751160034,0.6011194241674322,0.6995082390494645
no,4,0,3.0,11200,-154.68178395408412,0.5971652175250807,0.6963574788533151
no,4,0,3.0,11400,-154.68184117669765,0.5762255976074621,0.6942394841462374
no,4,0,3.0,11600,-154.6816185080572,0.5815011106039348,0.6993461037054658
no,4,0,3.0,11800,-154.68286604643686,0.7819610049850062,0.7057518069632351
no,4,0,3.0,12000,-154.6819370612603,0.6022338459366247,0.7170970439910889
no,4,0,3.0,12200,-154.68217987730225,0.5939287386442486,0.7011457360349596
no,4,0,3.0,12400,-154.6826280220105,0.6213694904979906,0.7085330956615508
no,4,0,3.0,12600,-154.6826275686764,0.6439555883407593,0.7071747151203454
no,4,0,3.0,12800,-154.68238605469824,0.6723487753617136,0.7048077518120408
no,4,0,3.0,13000,-154.68240786975645,0.5664016008377075,0.7107456447556615
no,4,0,3.0,13200,-154.68262211128715,0.602622904275593,0.7071607820689678
no,4,0,3.0,13400,-154.68195491172574,0.7110809338720221,0.711363703943789
no,4,0,3.0,13600,-154.68171881733855,0.6010874839205491,0.7160014538094401
no,4,0,3.0,13800,-154.68002615862994,0.7143025523737857,0.7144547901116312
no,4,0,3.0,14000,-154.6794161384402,0.6160130814502114,0.7092142659239471
no,4,0,3.0,14200,-154.6796541141719,0.6659240314834997,0.7142819329164922
no,4,0,3.0,14400,-154.67963245942528,0.5740181270398592,0.7133665499277413
no,4,0,3.0,14600,-154.67953072850094,0.5763446171032754,0.7052806662395597
no,4,0,3.0,14800,-154.68008571612455,0.5573014977731203,0.6975586102344096
no,4,0,3.0,15000,-154.6818612987682,0.6098706502663461,0.6928000999614596
no,4,0,3.0,15200,-154.68267943307112,0.6208845282855787,0.7098047630861402
no,4,0,3.0,15400,-154.68402240951013,0.6241137040288824,0.7029737969860435
no,4,0,3.0,15600,-154.68421117435258,0.5547205303844652,0.6957760229706764
no,4,0,3.0,15800,-154.68413108066318,0.6508604068505136,0.706415144726634
no,4,0,3.0,16000,-154.684116646488,0.6303591759581315,0.7075349311344326
no,4,0,3.0,16200,-154.684377115344,0.6081838419562892,0.7033182736486197
no,4,0,3.0,16400,-154.68379039210342,0.575374794633765,0.7083287891000509
no,4,0,3.0,16600,-154.6828139390979,0.6173453330993652,0.7105033691041172
no,4,0,3.0,16800,-154.68201451233776,0.5996557474136353,0.7054765219800174
no,4,0,3.0,17000,-154.6812119011318,0.6352980230983934,0.7053268193267286
no,4,0,3.0,17200,-154.68030009816863,0.6768011011575398,0.7077911919914186
no,4,0,3.0,17400,-154.67954391261284,0.7140045134644759,0.7077655200846493
no,4,0,3.0,17600,-154.6790149833412,0.6330070526976335,0.7033712202683091
no,4,0,3.0,17800,-154.6787330336322,0.5888159055458871,0.7016630941070616
no,4,0,3.0,18000,-154.67850135357978,0.8832250911938516,0.7099260548129678
no,4,0,3.0,18200,-154.6790590551851,0.5982224784399334,0.71346918027848
no,4,0,3.0,18400,-154.67920902860874,0.6292432044681749,0.7217530948109925
no,4,0,3.0,18600,-154.6794406801645,0.6175224090877333,0.6968365679495037
no,4,0,3.0,18800,-154.67979270574406,0.5830666140506142,0.7010163473896682
no,4,0,3.0,19000,-154.68088006039406,0.5949321467625467,0.7026968169957399
no,4,0,3.0,19200,-154.68212962718835,0.6604241917007848,0.7024905793368816
no,4,0,3.0,19400,-154.6825238654012,0.5818442388584739,0.6925844619981945
no,4,0,3.0,19600,-154.68359756941882,0.5831485657315505,0.6945298709906638
no,4,0,3.0,19800,-154.68391043106726,0.6050401455477664,0.6995840887539089
no,4,0,5.0,0,-151.91886138916016,6.908374071121216,0.7706708849873394
no,4,0,5.0,200,-153.81398574955907,2.832498073577881,0.7617436381988227
no,4,0,5.0,400,-154.30533829147194,1.9868680113240291,0.755174626596272
no,4,0,5.0,600,-154.48858547772178,1.328308692103938,0.7576926429755986
no,4,0,5.0,800,-154.57312258530428,1.120930596401817,0.7569352006539702
no,4,0,5.0,1000,-154.6246508774461,0.8493925019314414,0.7580515630543232
no,4,0,5.0,1200,-154.6374335483448,0.8475629279488012,0.7617257027886808
no,4,0,5.0,1400,-154.64607443356326,0.8153934541501497,0.7565992129966617
no,4,0,5.0,1600,-154.6581839807694,0.7846385083700481,0.7546513238921762
no,4,0,5.0,1800,-154.66903814001552,0.7365521819967973,0.7576522878371179
no,4,0,5.0,2000,-154.67805849944497,0.6962560478009676,0.7593470653519034
no,4,0,5.0,2200,-154.68150129219683,0.6081898588883249,0.7554068230092525
no,4,0,5.0,2400,-154.68774644180618,0.6090150318647686,0.7616106732748449
no,4,0,5.0,2600,-154.68997159269193,0.6199671155528018,0.7596715856343508
no,4,0,5.0,2800,-154.69148220166397,0.698342856607939,0.7578643257729709
no,4,0,5.0,3000,-154.6936397373025,0.5691921867822346,0.7567360061220825
no,4,0,5.0,3200,-154.69736375936168,0.6441702874083268,0.7555977208539844
no,4,0,5.0,3400,-154.6971320782587,0.5650338059977481,0.7535317740403116
no,4,0,5.0,3600,-154.69638839373326,0.5427680313587189,0.75919608771801
no,4,0,5.0,3800,-154.69773225628236,0.5237003564834595,0.7636951538734138
no,4,0,5.0,4000,-154.69914558462472,0.5254283249378204,0.7560157817788422
no,4,0,5.0,4200,-154.69817242592114,0.5199572349849501,0.7547153378836811
no,4,0,5.0,4400,-154.70056774002077,0.5221178327736101,0.7571755759418011
no,4,0,5.0,4600,-154.70080506222118,0.5146743576777609,0.7561430130153894
no,4,0,5.0,4800,-154.702533753451,0.4892099844781976,0.7560346191748977
no,4,0,5.0,5000,-154.70174336612033,0.6627131151525598,0.7582395081408322
no,4,0,5.0,5200,-154.70278981251138,0.48642438806985555,0.7568669808097184
no,4,0,5.0,5400,-154.7030927201398,0.46860844053720174,0.7593579064123333
no,4,0,5.0,5600,-154.70321062424267,0.47364472715478195,0.7543192869052291
no,4,0,5.0,5800,-154.70234882651314,0.4515757717584309,0.755501143168658
no,4,0,5.0,6000,-154.70330857338172,0.47615468815753337,0.757775065023452
no,4,0,5.0,6200,-154.7036698478897,0.6046186450280642,0.7549001113511622
no,4,0,5.0,6400,-154.7040879001964,0.44033536628672953,0.7540648407302797
no,4,0,5.0,6600,-154.7050960270147,0.473689289469468,0.756473139859736
no,4,0,5.0,6800,-154.7062485347445,0.4665442375760329,0.7561862217262387
no,4,0,5.0,7000,-154.70675369072302,0.4723261296749115,0.7545082061551511
no,4,0,5.0,7200,-154.70608046590883,0.6607993825485832,0.7561331540346146
no,4,0,5.0,7400,-154.70505509097126,0.49101343750953674,0.7615748508833349
no,4,0,5.0,7600,-154.70483179330094,0.5389462991764671,0.7620419589802623
no,4,0,5.0,7800,-154.70462896442245,0.39377691243824203,0.7559407642111182
no,4,0,5.0,8000,-154.70519705686277,0.4176803874342065,0.7575115081854165
no,4,0,5.0,8200,-154.70562804952905,0.4270108969588029,0.7595380987040699
no,4,0,5.0,8400,-154.70610189865332,0.48063623591473226,0.7573884460143745
no,4,0,5.0,8600,-154.70590069942145,0.4815309847656049,0.7555096978321671
no,4,0,5.0,8800,-154.70597855753533,0.4309792299019663,0.7562182862311602
no,4,0,5.0,9000,-154.70711539736348,0.47212979040647807,0.7560597257688642
no,4,0,5.0,9200,-154.70737232115135,0.4800519692270379,0.7581571550108492
no,4,0,5.0,9400,-154.70766701551116,0.48091184779217366,0.7548098270781338
no,4,0,5.0,9600,-154.70800559780284,0.3991427735278481,0.7580178370699286
no,4,0,5.0,9800,-154.70842456686856,0.4316004185300124,0.7569762328639627
no,4,0,5.0,10000,-154.7081167585408,0.40151888132095337,0.7599904239177704
no,4,0,5.0,10200,-154.70750891519097,0.4140392181120421,0.7558923019096255
no,4,0,5.0,10400,-154.70728153158632,0.4436194316336983,0.7522752839140594
no,4,0,5.0,10600,-154.70727213270575,0.41985511622930827,0.7590965307317674
no,4,0,5.0,10800,-154.70768420486283,0.4320148198228133,0.7608300028368831
no,4,0,5.0,11000,-154.707185299053,0.5079346801105299,0.7552675711922348
no,4,0,5.0,11200,-154.7072459363572,0.4219233974030143,0.7585285999812186
no,4,0,5.0,11400,-154.70759054818953,0.4755866480501075,0.7591760498471558
no,4,0,5.0,11600,-154.70829194489596,0.40708653393544647,0.7588200499303639
no,4,0,5.0,11800,-154.70808181690364,0.4101520808119523,0.7591468971222639
no,4,0,5.0,12000,-154.70779573120694,0.38664599939396505,0.7613615221343935
no,4,0,5.0,12200,-154.70810361789654,0.4219015428894444,0.7597766872495413
no,4,0,5.0,12400,-154.70840710310534,0.406015954519573,0.7590351048856974
no,4,0,5.0,12600,-154.70844888812235,0.38864974128572566,0.7576742512173951
no,4,0,5.0,12800,-154.70867842267089,0.45328538982491745,0.7624573120847344
no,4,0,5.0,13000,-154.7088877796689,0.41312659414190994,0.7584127327427268
no,4,0,5.0,13200,-154.70919754174523,0.3770812420468581,0.7563499896787107
no,4,0,5.0,13400,-154.7094446080376,0.40273427963256836,0.7576991077512503
no,4,0,5.0,13600,-154.7094848592689,0.39656563652189153,0.7578803240321577
no,4,0,5.0,13800,-154.70974823633856,0.5332339515811518,0.7581137884408236
no,4,0,5.0,14000,-154.7098949636636,0.3861355765869743,0.7564174560829997
no,4,0,5.0,14200,-154.70968039067984,0.38792240305950765,0.7599557749927044
no,4,0,5.0,14400,-154.7095615992016,0.42876505538036946,0.7598353200592101
no,4,0,5.0,14600,-154.7092388238208,0.3937444153584932,0.7574579548090696
no,4,0,5.0,14800,-154.70931818044383,0.39122705396852997,0.761711124330759
no,4,0,5.0,15000,-154.70946001325524,0.42454829027778224,0.7593867587856948
no,4,0,5.0,15200,-154.7094605986629,0.3950456208304355,0.7598740318790078
no,4,0,5.0,15400,-154.70906285252474,0.39112056713355214,0.7583789392374456
no,4,0,5.0,15600,-154.70912866063114,0.4107416005511033,0.7580424938350916
no,4,0,5.0,15800,-154.70896904157766,0.38972114575536626,0.7596120061352849
no,4,0,5.0,16000,-154.70923551639493,0.41817403780786616,0.7620530501008034
no,4,0,5.0,16200,-154.7094451006327,0.3969698218922866,0.7570750168524683
no,4,0,5.0,16400,-154.70931428706047,0.3714137657692558,0.7556399428285658
no,4,0,5.0,16600,-154.70923741417596,0.3640297525807431,0.7566920332610607
no,4,0,5.0,16800,-154.708838664572,0.37863116985873174,0.7553031109273434
no,4,0,5.0,17000,-154.70919378480298,0.3870815728840075,0.7597104720771313
no,4,0,5.0,17200,-154.7092541286682,0.42415710499412135,0.7620995310135186
no,4,0,5.0,17400,-154.70928588708196,0.3883346758390728,0.7584573002532125
no,4,0,5.0,17600,-154.70941646023854,0.37704785246598094,0.760164893232286
no,4,0,5.0,17800,-154.70862301889912,0.4095678564749266,0.76167175732553
no,4,0,5.0,18000,-154.70852769935505,0.3608950345139754,0.7599953301250935
no,4,0,5.0,18200,-154.70857365209304,0.40516747142139237,0.7593044578097761
no,4,0,5.0,18400,-154.70870843014643,0.4167564464242835,0.7579649141989648
no,4,0,5.0,18600,-154.7088247544998,0.3638717516472465,0.7621804811060429
no,4,0,5.0,18800,-154.70895096378214,0.39347049907634135,0.7621385110542178
no,4,0,5.0,19000,-154.70893781187632,0.3928832819587306,0.7608023211359978
no,4,0,5.0,19200,-154.7089379555437,0.3944961067877318,0.7609118963591754
no,4,0,5.0,19400,-154.70880379793732,0.4981799000187924,0.7618147768080235
no,4,0,5.0,19600,-154.70889326993932,0.36446217800441544,0.7575863250531256
no,4,0,5.0,19800,-154.7092935591941,0.372463572966425,0.7596209673210979
no,4,90,3.0,0,-150.7577117919922,9.147224283218383,0.7105652941390872
no,4,90,3.0,200,-153.60159415247693,3.062038873371325,0.7077330928295851
no,4,90,3.0,400,-154.23899320224032,2.1817234189886796,0.7068800861015916
no,4,90,3.0,600,-154.4177144205148,1.4978614857322292,0.6993266250938177
no,4,90,3.0,800,-154.51545252968356,1.0843214110324257,0.700758099090308
no,4,90,3.0,1000,-154.55861789514762,0.9996472440267864,0.6945875762030482
no,4,90,3.0,1200,-154.5729866963088,1.0103179435980947,0.6962237050756812
no,4,90,3.0,1400,-154.57776726735975,0.9461481163376256,0.6994287692941725
